"filename","base_name","row_count","col_count","body_nonempty_cols","category","server_relevance","has_text","size_bytes"
"war0j7.csv","war0j7","1","6","5","gear_class_war","useful","True","68"
"war0j8.csv","war0j8","1","6","5","gear_class_war","useful","True","68"
"war0j9.csv","war0j9","1","6","5","gear_class_war","useful","True","68"
"war1j0.csv","war1j0","1","6","5","gear_class_war","useful","True","68"
"wdk200.csv","wdk200","98","6","14","gear_class_wdk","useful","True","53889"
"wdk300.csv","wdk300","162","6","19","gear_class_wdk","useful","True","81948"
"wdk306.csv","wdk306","147","6","28","gear_class_wdk","useful","True","75775"
"wdk400.csv","wdk400","74","6","7","gear_class_wdk","useful","True","16251"
"wdk500.csv","wdk500","64","6","7","gear_class_wdk","useful","True","16801"
"wdk506.csv","wdk506","87","6","9","gear_class_wdk","useful","True","17274"
"weapon.csv","weapon","1161","143","24","item","critical","False","207000"
"whm0j1.csv","whm0j1","50","6","16","gear_class_whm","useful","True","40442"
"whm0j2.csv","whm0j2","50","6","14","gear_class_whm","useful","True","24504"
"whm0j3.csv","whm0j3","28","6","10","gear_class_whm","useful","True","18731"
"whm0j4.csv","whm0j4","64","6","12","gear_class_whm","useful","True","39870"
"whm0j5.csv","whm0j5","49","6","8","gear_class_whm","useful","True","32470"
"whm0j6.csv","whm0j6","60","6","11","gear_class_whm","useful","True","32155"
"whm0j7.csv","whm0j7","1","6","5","gear_class_whm","useful","True","68"
"whm0j8.csv","whm0j8","1","6","5","gear_class_whm","useful","True","68"
"whm0j9.csv","whm0j9","1","6","5","gear_class_whm","useful","True","68"
"whm1j0.csv","whm1j0","1","6","5","gear_class_whm","useful","True","68"
"wld0g1.csv","wld0g1","19","6","14","gear_world","useful","True","22270"
"wld0g2.csv","wld0g2","29","6","14","gear_world","useful","True","25752"
"wld0g3.csv","wld0g3","24","6","9","gear_world","useful","True","24429"
"wld0g4.csv","wld0g4","20","6","21","gear_world","useful","True","23755"
"wld0g5.csv","wld0g5","1","6","6","gear_world","useful","True","70"
"wld0g6.csv","wld0g6","1","6","6","gear_world","useful","True","70"
"wld0g7.csv","wld0g7","1","6","6","gear_world","useful","True","70"
"wld0g8.csv","wld0g8","1","6","6","gear_world","useful","True","70"
"wld0g9.csv","wld0g9","1","6","6","gear_world","useful","True","70"
"wld0i1.csv","wld0i1","1","6","6","gear_world","useful","True","70"
"wld0i2.csv","wld0i2","1","6","6","gear_world","useful","True","70"
"wld0i3.csv","wld0i3","1","6","6","gear_world","useful","True","70"
"wld0i4.csv","wld0i4","1","6","6","gear_world","useful","True","70"
"wld0i5.csv","wld0i5","1","6","6","gear_world","useful","True","70"
"wld0i6.csv","wld0i6","1","6","6","gear_world","useful","True","70"
"wld0i7.csv","wld0i7","1","6","6","gear_world","useful","True","70"
"wld0i8.csv","wld0i8","1","6","6","gear_world","useful","True","70"
"wld0i9.csv","wld0i9","1","6","6","gear_world","useful","True","70"
"wld0l1.csv","wld0l1","21","6","8","gear_world","useful","True","19008"
"wld0l2.csv","wld0l2","31","6","9","gear_world","useful","True","24546"
"wld0l3.csv","wld0l3","16","6","12","gear_world","useful","True","14560"
"wld0l4.csv","wld0l4","24","6","15","gear_world","useful","True","24782"
"wld0l5.csv","wld0l5","1","6","6","gear_world","useful","True","70"
"wld0l6.csv","wld0l6","1","6","6","gear_world","useful","True","70"
"wld0l7.csv","wld0l7","1","6","6","gear_world","useful","True","70"
"wld0l8.csv","wld0l8","1","6","6","gear_world","useful","True","70"
"wld0l9.csv","wld0l9","1","6","6","gear_world","useful","True","70"
"wld0u1.csv","wld0u1","22","6","15","gear_world","useful","True","18971"
"wld0u2.csv","wld0u2","18","6","23","gear_world","useful","True","18631"
"wld0u3.csv","wld0u3","19","6","12","gear_world","useful","True","16942"
"wld0u4.csv","wld0u4","18","6","21","gear_world","useful","True","20429"
"wld0u5.csv","wld0u5","1","6","6","gear_world","useful","True","70"
"wld0u6.csv","wld0u6","1","6","6","gear_world","useful","True","70"
"wld0u7.csv","wld0u7","1","6","6","gear_world","useful","True","70"
"wld0u8.csv","wld0u8","1","6","6","gear_world","useful","True","70"
"wld0u9.csv","wld0u9","1","6","6","gear_world","useful","True","70"
"wld1g0.csv","wld1g0","1","6","6","gear_world","useful","True","70"
"wld1i0.csv","wld1i0","1","6","6","gear_world","useful","True","70"
"wld1l0.csv","wld1l0","1","6","6","gear_world","useful","True","70"
"wld1u0.csv","wld1u0","1","6","6","gear_world","useful","True","70"
"worldMaster.csv","worldMaster","2321","7","31","text_localization","useful","True","1524851"
"wvr200.csv","wvr200","79","6","14","gear_class_wvr","useful","True","46254"
"wvr300.csv","wvr300","101","6","18","gear_class_wvr","useful","True","58055"
"wvr306.csv","wvr306","92","6","21","gear_class_wvr","useful","True","56539"
"wvr400.csv","wvr400","81","6","6","gear_class_wvr","useful","True","16734"
"wvr500.csv","wvr500","46","6","8","gear_class_wvr","useful","True","13986"
"wvr506.csv","wvr506","55","6","6","gear_class_wvr","useful","True","7878"
"xtx__fixedPhrase.csv","xtx__fixedPhrase","758","13","13","text_localization","useful","True","79640"
"xtx__subCommand.csv","xtx__subCommand","90","6","6","text_localization","useful","True","3446"
"xtx__text_error(2).csv","xtx__text_error(2)","85","8","5","text_localization","useful","True","30171"
"xtx__text_error.csv","xtx__text_error","90","9","6","text_localization","useful","True","39666"
"xtx__text_ui(2).csv","xtx__text_ui(2)","1821","5","13","text_localization","useful","True","353732"
"xtx__text_ui.csv","xtx__text_ui","4355","6","16","text_localization","useful","True","1227463"
"xtx__textCommand.csv","xtx__textCommand","125","21","17","text_localization","useful","True","13310"
"xtx__textCommand_help.csv","xtx__textCommand_help","125","22","13","text_localization","useful","True","150955"
"xtx_achievement.csv","xtx_achievement","746","17","7","text_localization","useful","True","281032"
"xtx_attributive.csv","xtx_attributive","35","46","37","text_localization","useful","True","3476"
"xtx_command.csv","xtx_command","1662","134","28","text_localization","useful","True","912815"
"xtx_command_confirm.csv","xtx_command_confirm","11","6","6","text_localization","useful","True","1114"
"xtx_command_content.csv","xtx_command_content","21","6","6","text_localization","useful","True","1689"
"xtx_command_place.csv","xtx_command_place","28","6","6","text_localization","useful","True","1715"
"xtx_command_variableemote.csv","xtx_command_variableemote","3","6","5","text_localization","useful","True","180"
"xtx_communityMember.csv","xtx_communityMember","4","24","22","text_localization","useful","True","589"
"xtx_compatibility.csv","xtx_compatibility","219","55","11","text_localization","useful","True","92374"
"xtx_cutReplay.csv","xtx_cutReplay","614","7","5","text_localization","useful","True","44108"
"xtx_displayName.csv","xtx_displayName","5813","21","21","text_localization","useful","True","840615"
"xtx_emote.csv","xtx_emote","55","10","6","text_localization","useful","True","3220"
"xtx_facility.csv","xtx_facility","25","17","6","text_localization","useful","True","2885"
"xtx_gcRank.csv","xtx_gcRank","22","31","25","text_localization","useful","True","8414"
"xtx_guildleve.csv","xtx_guildleve","624","90","11","text_localization","useful","True","866836"
"xtx_guildleveText.csv","xtx_guildleveText","136","12","6","text_localization","useful","True","102246"
"xtx_hamletDefScore.csv","xtx_hamletDefScore","75","8","5","text_localization","useful","True","13963"
"xtx_itemColor.csv","xtx_itemColor","512","7","6","text_localization","useful","True","54949"
"xtx_itemKind.csv","xtx_itemKind","219","7","7","text_localization","useful","True","20449"
"xtx_itemName.csv","xtx_itemName","8403","136","25","text_localization","useful","True","4299221"
"xtx_journalxtxFst.csv","xtx_journalxtxFst","701","6","5","text_localization","useful","True","1293894"
"xtx_journalxtxRoc.csv","xtx_journalxtxRoc","47","6","6","text_localization","useful","True","103530"
"xtx_journalxtxSea.csv","xtx_journalxtxSea","494","6","5","text_localization","useful","True","901023"
"xtx_journalxtxWil.csv","xtx_journalxtxWil","701","6","5","text_localization","useful","True","1164292"
"xtx_logCategory.csv","xtx_logCategory","99","6","6","text_localization","useful","True","11518"
"xtx_monsterRace.csv","xtx_monsterRace","89","6","6","text_localization","useful","True","8547"
"xtx_nation.csv","xtx_nation","5","6","6","text_localization","useful","True","283"
"xtx_negotiationItem.csv","xtx_negotiationItem","91","9","3","text_localization","useful","True","12710"
"xtx_negotiationTable.csv","xtx_negotiationTable","63","57","3","text_localization","useful","True","18625"
"xtx_npcLsBfrxtx.csv","xtx_npcLsBfrxtx","501","6","6","text_localization","useful","True","108594"
"xtx_npclslist.csv","xtx_npclslist","41","26","6","text_localization","useful","True","4868"
"xtx_placeName.csv","xtx_placeName","923","10","15","text_localization","useful","True","241992"
"xtx_quest.csv","xtx_quest","735","58","36","text_localization","useful","True","1947072"
"xtx_quest_compkind.csv","xtx_quest_compkind","46","6","6","text_localization","useful","True","3332"
"xtx_questCompleteText.csv","xtx_questCompleteText","343","30","2","text_localization","useful","True","15888"
"xtx_raidDungeon.csv","xtx_raidDungeon","16","31","6","text_localization","useful","True","2386"
"xtx_rankType.csv","xtx_rankType","1","22","22","text_localization","useful","True","245"
"xtx_status.csv","xtx_status","399","70","27","text_localization","useful","True","298088"
"xtx_text_attrName.csv","xtx_text_attrName","15","22","22","text_localization","useful","True","1471"
"xtx_text_directName.csv","xtx_text_directName","5","7","7","text_localization","useful","True","233"
"xtx_text_equipPtName.csv","xtx_text_equipPtName","48","21","21","text_localization","useful","True","6761"
"xtx_text_guardian.csv","xtx_text_guardian","12","6","7","text_localization","useful","True","1012"
"xtx_text_jobName.csv","xtx_text_jobName","58","23","23","text_localization","useful","True","11214"
"xtx_text_paramName.csv","xtx_text_paramName","358","11","11","text_localization","useful","True","59018"
"xtx_text_partsName.csv","xtx_text_partsName","79","9","16","text_localization","useful","True","15655"
"xtx_text_raceName.csv","xtx_text_raceName","10","27","27","text_localization","useful","True","1662"
"xtx_text_skillName.csv","xtx_text_skillName","82","20","20","text_localization","useful","True","13436"
"xtx_text_stCateName.csv","xtx_text_stCateName","5","6","6","text_localization","useful","True","250"
"xtx_title.csv","xtx_title","116","16","13","text_localization","useful","True","21060"
"xtx_town.csv","xtx_town","4","6","6","text_localization","useful","True","298"
"xtx_tribe.csv","xtx_tribe","16","11","6","text_localization","useful","True","1568"
"zoneGroupParam.csv","zoneGroupParam","42","7","7","zone","critical","False","1054"
